corp_name,corp_code,stock_code,liabilities_ratio,current_ratio,retention_rate,gross_profit_rate,net_profit_rate,ROE,sales_growth_rate,profit_change_rate,cashdivide,dividend,divide_count,VHF,updown,beta,financial_stability,profitability,volatility,growth,dividend_stability,final_label
영화테크,659976,265560,36.005624501814,400.432452746662,1087.43972653407,23.4202500949913,9.22491634338486,8.94827209171362,18.462259185018,0.338812473196856,0.77,14.0,3,32.6086956521739,16.2,0.13,A,B,A,A,C,ABAAC
야스,875307,255440,27.9409019544278,206.348569228094,2312.42522080986,15.925359281263,-7.90530485814643,-2.1273638413186,-5.50493384482991,-1.0,0.77,14.0,0,54.0,35.97,0.8,A,B,B,C,C,ABBCC
HB테크놀러지,255275,78150,30.2497015518579,162.791508125642,526.580417961896,4.20683881187557,73.0792032933239,28.7736746559059,-8.22109931453538,-1.0,0.83,2.24,3,56.3025210084034,25.0,0.3,C,B,B,C,C,CBBCC
우진아이엔에스,143262,10400,18.6859672361554,374.326911317486,2548.99681931252,4.14634682572393,1.93282162038061,2.02464345363433,3.83527831939045,-1.0,0.83,2.24,0,34.1040462427746,0.2,0.37,A,B,B,B,C,ABBBC
한농화성,160861,11500,46.0021820023196,308.012765987802,1905.80871785086,4.34794919747618,5.83778522761892,7.62656136095283,-4.67780115685049,-0.142945471742171,0.7,14.8,3,31.1827956989247,58.17,1.19,A,B,B,C,C,ABBCC
상아프론테크,181299,89980,58.2944284782864,271.179748794669,2204.33032779898,20.762865289862003,8.4222012487546,6.38852020333543,3.35580996208528,0.0996852308082445,1.0,26.0,3,68.8090737240076,-17.71,0.73,A,B,B,C,C,ABBCC
가온칩스,1364747,399720,52.1389147083805,259.450682431472,958.352409264366,19.9976818769893,10.2872187837433,10.5032688478146,25.4202668976645,0.0190247477755767,1.0,26.0,0,44.64,302.82,2.46,A,B,B,A,B,ABBAB
세진중공업,415628,75580,133.031486271459,50.8303008904712,507.090794094347,12.4221193696727,7.68078206271978,14.6745967093444,16.2069810223637,0.0689466391071949,4.4,48.3,3,25.1141552511416,-7.67,0.48,C,B,B,A,A,CBBAA
램테크놀러지,654272,171010,92.7116373989332,80.8563437378243,561.95375968667,3.10616998703271,-6.71964322712143,-5.55681763628922,-4.04746299855304,-1.0,4.4,48.3,0,51.1904761904762,0.74,0.5,C,B,B,C,C,CBBCC
서린바이오,373447,38070,32.3521105931169,264.385405847452,1984.67746099269,21.5342635134606,3.06865768747687,3.14097269276988,4.27929694621223,-0.444443977408338,1.08,-35.99,3,40.8472012102874,-19.21,1.17,A,B,B,B,C,ABBBC
아모센스,1012987,357580,205.017484712335,108.703810750506,471.765629859672,20.800475998172494,-1.62699479024422,-3.90411562577426,15.4993868298638,-1.0,1.08,-35.99,0,26.6355140186916,-4.51,0.09,C,B,B,C,C,CBBCC
한국정보통신,159342,25770,61.7443880524025,209.57406041063,1362.13108766543,6.85450913685515,4.40192275329416,11.69712834143,10.2623710907926,0.473073363849585,1.08,-35.99,0,23.0125523012552,-16.75,0.72,A,B,B,C,C,ABBCC
선익시스템,327819,171090,90.5653712156064,156.57223060813,1485.66405756526,22.9128466903948,-16.1657736234735,-13.7642937272561,10.1084870310032,-1.0,1.08,-35.99,0,46.5437788018433,32.51,2.13,C,B,B,B,C,CBBBC
한국정밀기계,257732,101680,116.953034763228,167.474926622822,869.686152260828,0.60985324628862,-17.8198223912846,-19.1437546886885,43.550636625827,-1.0,1.08,-35.99,0,20.6521739130435,-12.67,1.57,C,B,B,C,C,CBBCC
금화피에스시,176516,36190,19.0504343517232,375.958664428183,10090.6697967667,19.7607275547834,14.872734800632,12.1760781907803,6.397561890632381,0.182734798699086,4.9,23.7,3,34.3283582089552,-9.22,0.17,A,B,B,C,C,ABBCC
풍산,684714,103140,68.6815116506849,152.567373242457,1291.38248922167,10.673549098993,5.04119302492589,7.95058825859339,6.64959613783513,-0.13717692287898,3.1,21.0,3,19.7860962566845,16.49,1.11,C,B,B,B,C,CBBBC
LF,593032,93050,24.1463142681929,277.371602572496,989.32540904104,61.4347595859853,6.46760352812898,5.2271683777376,3.56950500537858,-0.168084068589538,5.1,24.1,3,29.2553191489362,-16.54,0.57,A,B,B,B,C,ABBBC
비츠로테크,103644,42370,8.02530598754404,337.511356525819,759.541249788884,75.08234730592011,45.4652177648078,4.35185106226983,-10.473117471315,0.119733455892154,0.6,5.86,3,31.4432989690722,15.35,-0.09,A,B,A,C,C,ABACC
동아화성,199988,41930,29.9410275493612,220.271366367707,1797.2670453375,14.3500930198613,11.4722646735074,9.96840022543317,-1.7476275496985698,0.0617589169335552,1.82,15.77,3,30.5194805194805,-5.4,0.42,A,B,B,C,C,ABBCC
유엔젤,416654,72130,15.7119244893148,475.994910457778,900.417656823327,38.601854770257,4.92788023847047,3.32648457834231,7.873013597483999,-0.47550276463155,1.82,15.77,0,24.9299719887955,19.93,0.11,A,B,A,B,C,ABABC
경동도시가스,1208885,267290,126.795015266202,124.104374072807,2698.98016165129,6.62258458836915,1.67150120285398,7.19623576214729,7.291792453016289,0.106426610211593,4.3,16.84,3,37.2549019607843,-23.12,0.39,C,B,B,C,C,CBBCC
신진에스엠,577380,138070,24.7260356966098,294.750604008552,839.836575840629,19.1693620806108,9.9153029967795,5.803443670123871,-0.11647472645929,0.042907917043556,1.74,20.8,3,25.0,7.16,-0.01,A,B,A,C,C,ABACC
경인전자,102140,9140,5.93630206839785,1797.66059565873,727.181576499064,26.302812101721702,20.7331183180894,4.0290693669447295,-8.198712625277969,0.0604806507721344,1.6,20.8,3,27.3972602739726,-11.98,-0.18,A,B,B,C,C,ABBCC
인피니트헬스케어,435969,71200,16.4660500171875,742.619479105521,951.534198447988,68.7931996149928,40.5981054699079,15.0510110630809,5.15630665402195,0.0578265877566102,1.6,20.8,0,59.0361445783133,-5.83,0.81,A,A,B,C,B,AABCB
에스씨디,171867,42110,43.7053301179946,248.491925699993,351.453868745847,8.753196496244769,1.90774350978857,3.17796110046806,-0.99716477481953,-0.158516157714034,1.7,30.0,3,76.5,-4.47,0.33,C,B,B,C,C,CBBCC
나노엔텍,230425,39860,7.64913520359668,1140.82694700518,380.636519935166,38.7726877842116,-13.894099548442,-5.81622387309652,-10.6995602505666,-1.0,1.7,30.0,0,21.1538461538462,-37.48,1.29,C,B,B,C,C,CBBCC
정상제이엘에스,287788,40420,27.7807798434587,120.014447481626,1011.77298870733,21.166803820699,11.8117929162001,15.9218518744233,3.65422384379912,-0.0065652475889087,7.23,54.04,3,60.3448275862069,-1.96,0.0,C,A,B,B,A,CABBA
신흥,173795,4080,16.1938836570379,229.963074726885,1569.55429232133,31.6940503505762,8.35853509619532,8.4229553164437,-3.99393995077913,-0.1105464306555,1.9,26.81,3,44.4444444444444,-3.11,0.0,A,B,B,C,C,ABBCC
이노진,1419135,344860,7.32640419602614,1352.5026712017,1221.92056068163,72.5600851333921,13.8217953876638,8.71158514118434,2.48107443732283,-0.148039750566806,1.1,25.7,1,27.4725274725275,-13.67,0.04,A,B,B,B,B,ABBBB
갤럭시아머니트리,587457,94480,204.80808053611,128.906131082007,393.822505185976,31.113763963392,4.35942141562602,4.84785249924405,12.0144691752805,-1.0,0.41,25.7,3,29.7556719022688,175.9,1.45,C,B,B,B,C,CBBBC
부스타,124276,8470,22.1489635787237,390.519173120426,1760.72440988483,15.2896427225995,1.37602493146977,1.79633286246385,0.92688926036603,-0.150170527988904,1.2,25.7,3,48.1481481481482,-2.87,0.13,A,B,B,B,C,ABBBC
피에이치에이,155151,43370,27.5357033198477,241.34160351592,4909.22818291429,9.14535441416756,8.98840856315434,11.5464105756683,6.65733420456269,0.147741040246645,2.5,8.12,3,62.7118644067797,41.34,0.0,A,B,B,C,C,ABBCC
아가방컴퍼니,138446,13990,29.3747981367838,279.451944341414,946.133684694408,63.1303832553238,8.14363485869634,8.58279084020253,8.0488798233939,0.0334801289109447,2.5,8.12,0,23.5602094240838,14.81,0.94,A,B,A,C,C,ABACC
YW,296263,51390,22.1815829287604,548.118143842516,1489.74198396741,33.1340537259994,14.3109036545141,6.65023609239502,34.9545490199543,0.275516234290625,5.1,31.7,3,28.6885245901639,15.76,0.15,A,B,A,A,A,ABAAA
파워로직스,269612,47310,73.476635940758,142.7073155563,941.208082908995,6.15269376177532,-0.317667261188112,-0.983377591571763,-9.57082002844221,-1.0,5.1,31.7,0,21.2871287128713,52.11,-0.07,C,B,A,C,C,CBACC
엔피디,876643,198080,28.4798182138228,245.797440071026,811.149918006277,4.43952012898906,2.22446266163404,2.75457786649739,-13.7767416343025,-0.127581417192344,5.1,31.7,0,39.097744360902304,14.18,0.71,A,B,A,C,C,ABACC
국순당,256715,43650,7.56269170917005,954.402239164796,2456.9486666707,43.2863460682036,0.789729669350758,0.243808191164368,2.93473095856036,-0.684195608481391,1.8,31.7,3,53.9473684210526,-11.9,0.69,A,B,B,B,C,ABBBC
태원물산,154055,1420,29.0952801122275,534.285780974369,685.524404894737,3.3256239648246,-0.895082801764615,-0.284724627359961,-2.1320784281664498,-1.0,2.8,31.7,3,40.83333333333329,27.09,0.12,A,B,A,C,C,ABACC
네오티스,447928,85910,98.344232011813,77.2222326278761,752.095538284031,14.1326738952821,-4.17244814689284,-3.29305475169308,-3.89681091492764,-1.0,5.5,-71.2,3,44.6666666666667,-22.54,0.66,C,B,B,C,C,CBBCC
SK가스,144164,18670,113.052781382131,160.743538920037,5097.3189929822,11.2165126386692,6.99463110012686,15.6596543973116,1.90907886813505,0.176493876349221,5.3,22.7,3,26.7532467532468,28.14,-0.05,C,B,A,C,C,CBACC
더네이쳐홀딩스,1214743,298540,64.2544353007256,103.854487270773,4377.09555256028,65.4782068799397,9.87176029510572,14.0187499243715,8.44032008261561,-0.0745218940265874,2.25,11.22,3,35.7487922705314,-45.07,0.11,C,B,B,B,C,CBBBC
와이솔,759294,122990,6.21614327244343,579.546143750996,2147.35429142169,19.6985486480181,13.8383272743449,7.97426214952968,-1.29084397766306,-0.0370503949871195,3.5,52.4,3,48.0836236933798,15.8,0.65,A,B,A,C,C,ABACC
대유에이텍,149804,2880,957.724155215962,33.3979575867829,-150.277566929008,11.9126109168488,-13.6487022576462,-219.306630454611,10.5945832593581,-1.0,3.5,52.4,0,53.9823008849558,-51.82,0.18,C,B,B,B,C,CBBBC
서원인텍,445799,93920,4.5403713467602,1986.24068272267,2060.10616058065,9.124693008997353,32.5679012173773,13.5965982554549,-13.4579742031383,0.204812219388313,6.7,51.3,3,43.4782608695652,1.22,0.26,A,B,B,C,A,ABBCA
탑엔지니어링,366845,65130,24.2462299244712,217.100322038894,2272.84211552703,16.660835868499,2.44286013171533,2.1090843794902,0.3305342005071,0.215438507324758,6.7,51.3,0,35.1851851851852,7.2,0.25,A,B,A,C,C,ABACC
효성티앤씨,1316227,298020,83.8667261402709,86.3352403948202,4007.66885607122,6.17119018659237,2.15482844090725,10.9259010438363,-0.7938243708413201,-0.296830522602683,2.71,46.31,3,29.3333333333333,4.29,0.26,C,B,A,C,C,CBACC
대덕전자,1478712,353200,29.7951345518667,237.200915427901,2265.72669812366,8.02829993993399,2.67700520988769,2.80327822124967,-2.90149691693305,-0.293785676532401,3.1,63.8,3,32.0,43.12,1.02,A,B,B,C,C,ABBCC
에이엔피,143314,15260,128.545816075323,78.0175688495641,101.74613290977,10.5308729217914,-4.60900269488745,-15.0193681974841,26.514531245337,-1.0,3.1,63.8,0,40.8940397350993,-16.15,0.71,C,B,B,C,C,CBBCC
오리엔트정공,300405,65500,121.737345459702,81.4757951600952,91.4775262584605,8.20289929074682,-5.28258716443801,-19.3881620181968,17.159431389172,-1.0,3.1,63.8,0,34.1085271317829,-2.51,1.07,C,B,B,C,C,CBBCC
성우전자,364306,81580,18.5093094182414,327.364280541572,993.838914549601,32.0715178829383,44.227445780169,8.37163013284712,-21.7351039889735,1.30075679749088,3.1,63.8,0,43.4782608695652,-15.67,0.65,A,B,B,C,C,ABBCC
국영지앤엠,104537,6050,48.0128200717517,174.624835300101,92.1340552521729,5.70533143354841,1.01558046919556,1.595360688919,11.6741208948064,-1.0,3.1,63.8,0,48.1060606060606,-6.51,0.56,C,B,B,B,C,CBBBC
대원화성,112022,24890,129.401438486701,67.65242825226,141.907883182665,6.00239493425472,-7.8108185862047,-17.4947271651023,3.4114658357786904,-1.0,3.1,63.8,0,31.9587628865979,-14.62,0.63,C,B,B,B,C,CBBBC
안랩,298270,53800,31.9169737907947,236.321714314014,5673.23807432673,77.8452034588886,15.1345615265086,12.5085401427351,4.85331192652105,-0.0577298125934471,1.9,31.5,3,32.7586206896552,3.3,0.19,A,B,A,B,C,ABABC
코메론,152783,49430,2.65879868397834,1720.87193096067,4502.28103032714,31.4807969899244,37.7177059918797,11.0800614421366,-7.03153775515161,0.0783018944186062,2.74,9.76,3,44.7619047619048,-7.96,0.21,A,B,B,C,C,ABBCC
금강공업,105299,14280,106.012489296663,88.802918179906,927.435462207051,22.586583155178,5.99797532469891,6.68479188634605,6.51636503777417,0.0502188950492059,1.4,8.6,3,27.710843373494,-8.24,0.48,C,B,B,C,C,CBBCC
효성화학,1316236,298000,234.501256527953,36.718677887964,1937.97538473832,1.5625273658747,-8.84531583422007,-28.0049815463123,-1.5571396311678098,-1.0,1.4,8.6,0,40.4040404040404,-13.57,0.66,C,B,B,C,C,CBBCC
원익머트리얼즈,623661,104830,8.00439345546501,375.42108866929,6997.13452839467,18.7524252225832,4.51668469309037,3.79774613104271,7.90026407105044,-0.285122827791508,0.5,13.7,3,48.2758620689655,5.81,0.58,A,B,A,B,C,ABABC
대교,108913,19680,79.0111555391013,43.8389774759625,657.677337581619,12.4203150939685,-18.256989172266,-35.1836038970594,-1.53565138488687,-1.0,3.0,13.7,3,31.9444444444444,-0.96,0.44,C,B,B,C,C,CBBCC
인탑스,226866,49070,7.48111510452286,726.679014855479,6103.0060807093,21.3508973830508,10.5650507962054,2.65409374812458,-32.679016768299505,-0.418241950456684,0.89,9.84,3,36.0759493670886,-2.7,1.05,A,B,B,C,C,ABBCC
텔코웨어,361488,78000,12.5993589899706,640.751258024436,2823.26203223291,45.4629688345126,13.1299059006627,4.73766988332062,5.28254122617621,0.42765648453447,6.3,66.9,3,34.2105263157895,14.06,0.31,A,B,A,C,A,ABACA
오공,220969,45060,18.7112892418414,250.229383784814,831.912830075173,18.2873102030437,6.10228028128643,4.40149996776338,-4.516008027467199,0.0485679611450096,1.5,9.54,3,26.271186440678,-2.76,0.39,A,B,B,C,C,ABBCC
벽산,122898,7210,91.9271697172212,107.666832678215,696.223431441074,20.8121852285544,6.93809831769491,12.5241872747118,14.60271079013,-1.0,2.2,10.02,3,29.8969072164949,29.95,0.53,C,B,A,B,C,CBABC
패션플랫폼,1101041,225590,40.6186827635786,325.837172008392,2283.09738581483,67.8803671234109,7.95138084143165,10.2863737554507,4.78913183592948,0.124000552025764,2.2,10.02,0,29.4117647058824,-24.83,0.36,A,B,B,C,C,ABBCC
케이아이엔엑스,603348,93320,41.6150504327798,288.125090507048,6259.47123938525,41.7012447760203,23.3117036157657,13.3793009953481,9.2143587902902,-0.0690067693662834,0.6,11.8,3,47.7346278317152,82.6,0.14,A,B,A,B,C,ABABC
국동,168331,5320,39.7643140386917,180.896747426381,180.790955910736,12.48605258362,1.51989388530866,2.20621859250859,5.81704881991909,-1.0,0.6,11.8,0,43.9461883408072,-28.2,0.88,C,B,B,B,C,CBBBC
한국콜마,939331,161890,103.64519020755,60.9134018483876,5176.68122387045,15.5916529090018,1.99774355083954,2.83522371548818,10.6262241356102,-0.2910737405744,1.13,54.61,3,43.2432432432432,25.82,-0.56,C,B,A,B,C,CBABC
우수AMS,301422,66590,145.750779554227,90.8105630552625,369.987175546637,8.56787130937842,3.85890710714647,11.3540456444696,7.06854893938024,-1.0,1.13,54.61,0,25.0,6.93,0.64,C,B,A,B,C,CBABC
알엔투테크놀로지,915508,148250,26.5703923767402,241.610879621669,945.821618967869,41.3512210885592,-19.6392760464595,-7.12331181166706,-16.6490893069308,-1.0,0.6,54.61,3,44.51612903225809,-48.85,0.74,A,B,B,C,C,ABBCC
GKL,557508,114090,54.7657577846211,199.765859439458,1223.35621012916,19.9874051324321,10.9993582607023,10.6609600166031,67.0568347993028,-1.0,2.6,49.8,1,28.1767955801105,-28.62,-0.16,C,B,B,C,C,CBBCC
우리로,296005,46970,26.5344759714286,366.292674034134,115.618413668418,8.73240868279825,-10.1652820985689,-10.6565931282729,-21.0353673078262,-1.0,2.6,49.8,0,39.8362892223738,51.52,1.26,C,B,B,C,C,CBBCC
우리산업,1077577,215360,213.007431278381,119.708338962137,1935.71107482422,13.327770441508498,3.9138404017112496,17.9021566634895,18.4546783260114,1.68920678141622,1.2,8.46,3,35.0230414746544,7.07,1.19,C,B,B,A,C,CBBAC
하츠,221728,66130,41.5337341392294,337.375761729253,1552.37087932813,22.262712742937698,3.88326601997486,5.90023981727925,4.06919600505044,-0.0943286053311807,1.7,18.0,3,24.8275862068966,10.06,0.37,A,B,A,B,C,ABABC
아나패스,761952,123860,107.913547218584,185.005822073065,725.269406672074,36.5699470102589,3.74957872084902,4.98020824229796,13.8863902000723,-0.403921797842784,1.7,18.0,0,25.3012048192771,-11.36,0.94,C,B,B,B,C,CBBBC
삼화전기,129271,9470,66.3834106924034,112.581095947101,807.045318031032,14.1836879055635,3.65013705312583,9.0143080263204,-4.02116383374682,-0.21168720146436,1.7,35.7,3,52.2882181110029,27.15,1.56,C,B,B,C,C,CBBCC
포메탈,188797,119500,33.1677994515384,164.331326254297,718.676914013512,8.7216428619308,2.68579746350365,3.87933571819947,4.61833624538592,-0.0172952552092747,1.6,37.2,3,40.1015228426396,10.7,0.45,C,B,A,B,C,CBABC
한독크린텍,1069736,256150,10.7593962922076,624.536804662995,1331.34796395474,16.4277086877506,8.20973199270857,9.36853506194602,7.309692800883449,0.0483193660916843,3.3,37.47,3,49.2537313432836,4.14,0.52,A,B,A,C,C,ABACC
씨엔플러스,660033,115530,198.15616071241,112.664869161833,-2.27314709474273,22.8367571185987,-0.456531073358377,-1.30516361495966,6.58098447783228,-1.0,3.3,37.47,0,28.7878787878788,-30.0,0.75,C,B,B,B,C,CBBBC
오텍,397289,67170,61.5120376943641,58.6793954828775,1226.18896918158,4.04348949172414,-12.9015599844395,-11.9249750394956,6.2644608262293096,-1.0,2.23,37.47,3,31.5384615384615,-20.34,0.34,C,B,B,B,C,CBBBC
더존비즈온,172291,12510,99.9198012984649,22.7927500916,3231.04573995553,43.8061299458241,11.0911594939057,8.69381844216393,1.90964838999256,-0.109382554888418,16.7,33.0,3,25.0,-21.44,-0.29,C,B,B,B,A,CBBBA
이엘피,374020,63760,6.9045772046265,459.56171720721,1524.48793198594,11.9134500735376,8.70466885362494,1.90372752384566,-14.3800937440135,0.172363263549989,1.42,93.3,3,29.2682926829268,3.07,0.7,A,B,A,C,C,ABACC
이노와이어리스,462121,73490,16.0550254158415,436.212261788575,3711.82798615332,26.0396660939728,9.57481586529196,4.99386809565136,7.302440578472109,-0.0927432715975048,1.3,24.55,3,50.4761904761905,-22.35,0.7,A,B,B,B,C,ABBBC
현대리바트,300548,79430,122.894050427088,112.324770732152,1864.06205538838,13.7048123586048,-2.23660402645277,-8.6783592406931,3.8446493960595,-1.0,1.3,24.55,0,44.6601941747573,-9.66,0.53,C,B,B,B,B,CBBBB
링크제니시스,1109955,219420,5.00540058320998,2091.23278403197,3766.5412572659,33.5515261214847,12.1937736827301,3.3886179180369,-7.58117067493621,-0.290950721340133,1.3,24.55,0,34.3333333333333,11.02,1.83,A,B,B,C,B,ABBCB
위즈코프,264228,38620,24.7256857139985,136.440314794646,70.3131126860007,20.3149474705511,4.60442680738602,2.61496537038357,10.1981934890799,-1.0,1.3,24.55,0,30.6930693069307,0.63,0.32,C,B,B,B,B,CBBBB
유아이엘,256380,49520,17.3042888734302,362.0388315853911,866.279996964766,9.99248199459637,18.4031934755781,12.1124174251495,12.351355659678,-1.0,1.3,24.55,0,48.8448844884489,63.99,0.64,A,B,A,B,B,ABABB
흥구석유,167004,24060,15.9952687614775,180.755211412651,5218.500455,4.8735547633707705,0.891260697558117,1.42762564238917,-1.41108594721286,-0.0688919928268285,0.6,24.55,3,28.8732394366197,40.85,0.01,C,B,A,C,C,CBACC
대창스틸,112721,140520,135.2141882477,87.7986545678243,938.01993139214,4.51702012935759,0.116146634607799,0.31474135804348,13.333662110206,-0.575476167431833,5.5,24.55,3,44.4444444444444,-5.07,0.36,C,B,B,B,C,CBBBC
제닉,624998,123330,102.86320403633,75.8125995815352,318.390764342857,11.5195972838906,-15.7130377009572,-38.2485717893955,-9.92502632247127,-1.0,5.5,24.55,0,29.7297297297297,-18.18,0.26,C,B,B,C,C,CBBCC
디바이스이엔지,624509,187870,31.8701413827409,316.481133140389,3848.0981962192304,21.1081663568426,12.0288306146697,4.97070823062331,-22.975474542999,-0.396583823564235,0.7,9.42,3,47.7351916376307,6.5,0.7,A,B,A,C,C,ABACC
부국철강,123781,26940,17.8442343695412,474.602083433074,1196.75897474,3.67530682344968,1.89346752046395,2.73649794775857,-0.73765959783944,-0.255781648194312,1.7,41.3,3,40.9929078014184,32.61,0.15,A,B,A,C,C,ABACC
그린케미칼,454946,83420,67.3007306361679,104.909654570376,903.073543633333,6.32332851187129,1.18643010468654,2.78297567117746,-0.45374206830505,-0.405324473022979,3.37,160.2,3,25.5639097744361,-29.78,0.81,C,B,B,C,C,CBBCC
알에프텍,309831,61040,61.3647168539252,185.23349684806,827.6939894374,16.7525250604469,-12.2375974056337,-10.0342273972919,-11.3189654141884,-1.0,3.37,160.2,0,32.2916666666667,-27.09,0.27,C,B,B,C,C,CBBCC
미코,366942,59090,115.531695435915,73.0308271250503,1054.06347059552,33.4939308860099,50.6426491825003,10.0223575536105,-7.60995480125376,-0.314059217786595,3.37,160.2,0,32.6086956521739,23.87,1.3,C,B,B,C,C,CBBCC
유티아이,961774,179900,115158.797172027,54.0786635307378,-44.4357125529452,15.2472649563919,-715.083179338758,-43826.6019770385,-36.3652273609082,-1.0,3.37,160.2,0,75.609756097561,39.53,1.29,C,B,B,C,C,CBBCC
비츠로셀,154718,82920,10.5876872460176,757.597579300597,1988.33921099197,29.5058262204052,20.4870125070055,15.6728603083865,16.4259521946632,0.300007753876103,1.5,15.3,3,35.9477124183007,27.69,0.41,A,A,A,A,C,AAAAC
삼목에스폼,125646,18310,23.6423532806368,235.745189601185,7550.90471802721,38.5717389220345,30.9046155542251,22.395431740821,25.394090795435297,1.15894318644744,1.81,3.59,3,25.0,-0.06,0.45,A,A,B,A,C,AABAC
인디에프,106881,14990,192.630976609861,74.6095305612017,-8.31376882788391,55.7822706995039,-1.29673836323343,-4.14829019951152,-5.25938814851575,-1.0,1.81,3.59,0,37.2670807453416,-47.09,-0.11,C,B,B,C,C,CBBCC
서흥,131692,8490,74.6638323679353,76.4108872573873,5546.94419940056,14.3679068533526,1.69346000761078,1.66434707157291,-8.56621738892967,-0.473429760919194,0.3,18.2,3,57.7464788732394,-14.71,0.36,C,B,B,C,C,CBBCC
팬오션,122737,28670,66.2954278259891,123.670688478968,432.158183212676,12.0439958430529,6.28474562574726,5.14462464686278,-2.15775124532854,-0.23095896874021,2.2,18.5,3,57.1801566579634,-34.82,0.28,C,B,B,C,C,CBBCC
현대바이오,313649,48410,15.8419317591915,213.101688185721,-57.3781246514696,53.16928553858929,-149.192702300657,-31.0773302303275,1.62085060969465,-1.0,2.2,18.5,0,48.33333333333329,-4.74,-1.14,C,B,B,B,C,CBBBC
비비안,107677,2070,117.364466076051,80.0006694165876,464.364308338695,55.53238109904149,-3.68628600537678,-8.60493076288389,5.02466802510583,-1.0,2.2,18.5,0,34.6774193548387,-1.42,0.31,C,B,B,B,C,CBBBC
유진로봇,234227,56080,51.3040681030975,251.86827861769,113.19810558989,29.1682055033284,-17.0178946836065,-13.3084703694775,3.2350097717876505,-1.0,2.2,18.5,0,29.4294294294294,189.95,1.61,C,B,B,B,C,CBBBC
이화공영,145668,1840,126.081300348422,149.403151804799,235.799932151051,4.66128341915533,-0.907335008619442,-2.94478979166566,-8.12241333419199,-1.0,2.2,18.5,0,55.3571428571429,-15.51,0.76,B,B,B,C,C,BBBCC
에이치시티,527464,72990,50.3922431475041,83.2115316883188,2421.92518100048,40.6623011644973,14.3305808153078,10.6174550285009,2.55543008009264,-0.0661787728980999,2.2,18.5,0,26.5438786565547,8.23,0.52,C,B,A,B,C,CBABC
솔본,249982,35610,4.35534914106248,116.151537654681,862.130681357129,97.9468279255685,107.473811672798,3.98605360029584,10.9958840745718,-0.352692611174118,2.2,18.5,0,32.8571428571429,11.71,0.59,C,B,A,B,C,CBABC
DSR,110608,155660,37.2366603157764,172.30063680404,2360.311446525,18.646748465717,7.48147166665581,7.18192178043045,-0.80943903674991,0.166825517990163,1.4,5.5,3,41.4893617021277,-21.88,0.58,C,B,B,C,C,CBBCC
푸드나무,1259311,290720,247.85823088569,94.2435940733578,519.511665472163,29.739720706242306,-10.9688112413345,-50.97635638380991,-3.68279919443408,-1.0,1.4,5.5,0,37.8571428571429,-23.3,0.54,C,B,B,C,C,CBBCC
미래나노텍,526836,95500,100.600370995089,89.7715355876631,1228.26066178848,10.9230278809143,-5.87862179853389,-6.71885740250346,-7.85539596717641,-1.0,1.4,5.5,0,39.5184135977337,18.2,1.64,C,B,B,C,C,CBBCC
네온테크,1325429,306620,143.524493975117,46.2048447608338,426.69112251549,27.776648076128303,-29.629407876077,-24.2101774234963,-8.181459456576789,-1.0,1.4,5.5,0,64.367816091954,-23.35,1.01,C,B,B,C,C,CBBCC
디와이파워,1059605,210540,16.0753868982305,343.446599406066,4198.70538661229,9.61790686331549,10.673233164257,14.0430807968553,4.42375252316182,0.222194710080154,3.2,16.1,3,27.4193548387097,0.65,0.66,A,B,B,C,C,ABBCC
씨유메디칼,681249,115480,59.6112551297553,92.2730693359576,98.1263371330433,43.0942105559719,-23.9944840867005,-17.974045701453,7.06982911841314,-1.0,3.2,16.1,0,61.8055555555556,-34.64,0.65,C,B,B,B,C,CBBBC
디지털대성,398808,68930,49.7693113501299,51.0858516560215,934.233873483866,40.2753474497059,7.0813055492396,8.72311446102435,1.12889389798198,-0.0285404484401152,3.3,41.85,3,71.875,-10.93,0.09,C,B,B,B,C,CBBBC
원익큐브,128175,14190,32.662473768629,324.380846651545,486.2200198780191,9.86348997280962,2.09324841692169,4.86660571772267,-1.6671333924661798,-0.182847865861106,3.3,41.85,0,45.586592178771,28.4,1.19,C,B,B,C,C,CBBCC
파마리서치,970453,214450,14.5826292724441,299.103515357045,8425.39905071721,72.40942931468,32.3435094387762,17.500964147837,19.3406420768626,0.155079170207084,0.9,12.5,3,31.5614617940199,56.65,-0.2,A,A,A,A,C,AAAAC
유니온커뮤니티,408266,203450,50.9246953200756,257.47798569123,521.170961182865,34.1684334684466,5.90705089925728,7.58095147154861,9.50202009982748,0.0920239843180459,2.1,29.4,1,34.7169811320755,8.27,0.53,A,B,A,C,B,ABACB
자화전자,146861,33240,73.7710735188849,158.905075848048,3240.61876552805,19.1218186077112,-4.97260642477652,-6.04039395014947,15.1556397945613,-1.0,2.1,29.4,0,49.3670886075949,33.18,0.78,C,B,A,C,B,CBACB
퍼시스,161709,16800,10.7507454723689,441.927362730974,4204.68231262238,31.1104222155124,19.5042887444658,11.8605098258603,0.51505990161409,0.127655097454439,3.73,16.05,3,42.8571428571429,0.33,0.52,A,B,B,C,C,ABBCC
옴니시스템,265005,57540,11.609326087843,420.460350447796,223.90990642294,23.5426577148008,-0.615100735837252,-0.448351833698628,1.79888612472125,-1.0,3.73,16.05,0,50.4424778761062,-35.5,0.68,C,B,B,B,C,CBBBC
